Amount,Amount Paid To,Label,ToD,Date,Month,Year,Time,Mode,Notes
₹65.00,,,Afternoon,24/09/2023,September,2023,2:30 pm,Debit,"Sent ₹65.00 using Bank Account XXXXXX7517 Sep 24, 2023, 2:30:41 PM GMT+05:30"
₹60.00,Sri Subham Food Court,Food,Afternoon,23/09/2023,September,2023,3:08 pm,Debit,"Paid ₹60.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Sep 23, 2023, 3:08:32 PM GMT+05:30"
₹195.00,MOHD ZUBAIR BAIG,,Night,22/09/2023,September,2023,7:09 pm,Debit,"Paid ₹195.00 to MOHD ZUBAIR BAIG using Bank Account XXXXXX7517 Sep 22, 2023, 7:09:17 PM GMT+05:30"
₹60.00,Gedela Ganga Bhavani,,Evening,22/09/2023,September,2023,6:46 pm,Debit,"Paid ₹60.00 to Gedela Ganga Bhavani using Bank Account XXXXXX7517 Sep 22, 2023, 6:46:25 PM GMT+05:30"
₹44.00,,,Morning,22/09/2023,September,2023,10:58 am,Debit,"Paid ₹44.00 using Bank Account XXXXXX7517 Sep 22, 2023, 10:58:46 AM GMT+05:30"
₹160.00,MURUGAN CATERING SER,Food,Night,19/09/2023,September,2023,8:35 pm,Debit,"Paid ₹160.00 to MURUGAN CATERING SER using Bank Account XXXXXX7517 Sep 19, 2023, 8:35:41 PM GMT+05:30"
₹79.00,Rajahmundry Rose Milk,Food,Night,19/09/2023,September,2023,8:19 pm,Debit,"Paid ₹79.00 to Rajahmundry Rose Milk using Bank Account XXXXXX7517 Sep 19, 2023, 8:19:19 PM GMT+05:30"
₹12.00,Irfana Begum,,Afternoon,19/09/2023,September,2023,1:34 pm,Debit,"Paid ₹12.00 to Irfana Begum using Bank Account XXXXXX7517 Sep 19, 2023, 1:34:38 PM GMT+05:30"
₹30.00,AMAN GOYAL,,Night,18/09/2023,September,2023,8:22 pm,Debit,"Paid ₹30.00 to AMAN GOYAL using Bank Account XXXXXX7517 Sep 18, 2023, 8:22:22 PM GMT+05:30"
₹24.75,Vijetha 72 Botanical Garden,Grocery,Night,18/09/2023,September,2023,7:59 pm,Debit,"Paid ₹24.75 to Vijetha 72 Botanical Garden using Bank Account XXXXXX7517 Sep 18, 2023, 7:59:37 PM GMT+05:30"
₹20.00,Irfana Begum,,Night,16/09/2023,September,2023,10:50 pm,Debit,"Paid ₹20.00 to Irfana Begum using Bank Account XXXXXX7517 Sep 16, 2023, 10:50:37 PM GMT+05:30"
₹447.00,Chandigarh Dhaba,Food,Night,16/09/2023,September,2023,10:45 pm,Debit,"Paid ₹447.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 Sep 16, 2023, 10:45:40 PM GMT+05:30"
₹60.00,IKEA INDIA PVT LTD,Food,Night,16/09/2023,September,2023,9:05 pm,Debit,"Paid ₹60.00 to IKEA INDIA PVT LTD using Bank Account XXXXXX7517 Sep 16, 2023, 9:05:34 PM GMT+05:30"
₹120.00,AL TAZA  GACHIBOWLI,Food,Night,16/09/2023,September,2023,8:33 pm,Debit,"Paid ₹120.00 to AL TAZA  GACHIBOWLI using Bank Account XXXXXX7517 Sep 16, 2023, 8:33:13 PM GMT+05:30"
₹24.00,Manaswini Medical,,Afternoon,16/09/2023,September,2023,1:03 pm,Debit,"Paid ₹24.00 to Manaswini Medical using Bank Account XXXXXX7517 Sep 16, 2023, 1:03:29 PM GMT+05:30"
₹50.00,Burfi Ghar Kondapur 1,Food,Afternoon,16/09/2023,September,2023,12:48 pm,Debit,"Paid ₹50.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Sep 16, 2023, 12:48:13 PM GMT+05:30"
₹357.00,Chandigarh Dhaba,Food,Night,12/09/2023,September,2023,7:38 pm,Debit,"Paid ₹357.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 Sep 12, 2023, 7:38:35 PM GMT+05:30"
₹15.00,Sampath K,,Afternoon,10/09/2023,September,2023,1:01 pm,Debit,"Paid ₹15.00 to Sampath K using Bank Account XXXXXX7517 Sep 10, 2023, 1:01:00 PM GMT+05:30"
₹103.00,Burfi Ghar Kondapur 1,Food,Afternoon,10/09/2023,September,2023,12:55 pm,Debit,"Paid ₹103.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Sep 10, 2023, 12:55:13 PM GMT+05:30"
"₹1,191.00",Rareblue Tech Private Limited,,Afternoon,09/09/2023,September,2023,2:38 pm,Debit,"Paid ₹1191.00 to Rareblue Tech Private Limited using Bank Account XXXXXX7517 Sep 9, 2023, 2:38:31 PM GMT+05:30"
₹999.00,Max Retail,Shopping,Night,08/09/2023,September,2023,8:00 pm,Debit,"Paid ₹999.00 to Max Retail using Bank Account XXXXXX7517 Sep 8, 2023, 8:00:33 PM GMT+05:30"
"₹1,208.00",YOUSTA,Shopping,Night,08/09/2023,September,2023,7:15 pm,Debit,"Paid ₹1208.00 to YOUSTA using Bank Account XXXXXX7517 Sep 8, 2023, 7:15:27 PM GMT+05:30"
₹222.00,Jio Prepaid Recharges,,Night,07/09/2023,September,2023,8:25 pm,Debit,"Paid ₹222.00 to Jio Prepaid Recharges using Bank Account XXXXXX7517 Sep 7, 2023, 8:25:52 PM GMT+05:30"
₹121.00,Jio Prepaid Recharges,,Evening,04/09/2023,September,2023,6:53 pm,Debit,"Paid ₹121.00 to Jio Prepaid Recharges using Bank Account XXXXXX7517 Sep 4, 2023, 6:53:06 PM GMT+05:30"
₹106.00,Manaswini Medical,Pharmacy,Night,03/09/2023,September,2023,7:31 pm,Debit,"Paid ₹106.00 to Manaswini Medical using Bank Account XXXXXX7517 Sep 3, 2023, 7:31:57 PM GMT+05:30"
₹140.00,Burfi Ghar Kondapur 1,Food,Night,03/09/2023,September,2023,7:27 pm,Debit,"Paid ₹140.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Sep 3, 2023, 7:27:44 PM GMT+05:30"
₹150.00,Burfi Ghar Kondapur 1,Food,Night,03/09/2023,September,2023,7:11 pm,Debit,"Paid ₹150.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Sep 3, 2023, 7:11:52 PM GMT+05:30"
₹37.00,,,Evening,03/09/2023,September,2023,4:32 pm,Debit,"Paid ₹37.00 using Bank Account XXXXXX7517 Sep 3, 2023, 4:32:47 PM GMT+05:30"
₹154.00,Pantaloons,Shopping,Afternoon,03/09/2023,September,2023,3:45 pm,Debit,"Paid ₹154.00 to Pantaloons using Bank Account XXXXXX7517 Sep 3, 2023, 3:45:21 PM GMT+05:30"
₹33.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Afternoon,03/09/2023,September,2023,3:13 pm,Debit,"Paid ₹33.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Sep 3, 2023, 3:13:14 PM GMT+05:30"
"₹10,499.00",,,Morning,03/09/2023,September,2023,11:49 am,Debit,"Sent ₹10,499.00 using Bank Account XXXXXX7517 Sep 3, 2023, 11:49:46 AM GMT+05:30"
"₹19,500.00",,,Evening,01/09/2023,September,2023,6:16 pm,Debit,"Sent ₹19,500.00 using Bank Account XXXXXX7517 Sep 1, 2023, 6:16:14 PM GMT+05:30"
₹42.00,,,Morning,01/09/2023,September,2023,8:54 am,Debit,"Paid ₹42.00 using Bank Account XXXXXX7517 Sep 1, 2023, 8:54:26 AM GMT+05:30"
₹29.00,Syed Moinuddin,,Night,30/08/2023,August,2023,10:43 pm,Debit,"Paid ₹29.00 to Syed Moinuddin using Bank Account XXXXXX7517 Aug 30, 2023, 10:43:53 PM GMT+05:30"
"₹3,771.00",JSM Three Senses LLP,,Night,30/08/2023,August,2023,10:27 pm,Debit,"Paid ₹3771.00 to JSM Three Senses LLP using Bank Account XXXXXX7517 Aug 30, 2023, 10:27:05 PM GMT+05:30"
₹150.00,,,Night,30/08/2023,August,2023,9:59 pm,Debit,"Paid ₹150.00 using Bank Account XXXXXX7517 Aug 30, 2023, 9:59:37 PM GMT+05:30"
₹48.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Evening,30/08/2023,August,2023,5:36 pm,Debit,"Paid ₹48.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 30, 2023, 5:36:02 PM GMT+05:30"
₹40.00,,,Morning,30/08/2023,August,2023,8:23 am,Debit,"Paid ₹40.00 using Bank Account XXXXXX7517 Aug 30, 2023, 8:23:13 AM GMT+05:30"
₹48.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Evening,29/08/2023,August,2023,5:27 pm,Debit,"Paid ₹48.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 29, 2023, 5:27:23 PM GMT+05:30"
₹197.60,BIKANERVALA BOUTIQUE,,Evening,29/08/2023,August,2023,5:08 pm,Debit,"Paid ₹197.60 to BIKANERVALA BOUTIQUE using Bank Account XXXXXX7517 Aug 29, 2023, 5:08:35 PM GMT+05:30"
₹44.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Morning,29/08/2023,August,2023,8:38 am,Debit,"Paid ₹44.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 29, 2023, 8:38:56 AM GMT+05:30"
₹100.00,Sri Subham Food Court,Food,Night,28/08/2023,August,2023,7:49 pm,Debit,"Paid ₹100.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Aug 28, 2023, 7:49:27 PM GMT+05:30"
₹48.00,,,Evening,28/08/2023,August,2023,5:00 pm,Debit,"Paid ₹48.00 using Bank Account XXXXXX7517 Aug 28, 2023, 5:00:15 PM GMT+05:30"
₹44.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Morning,28/08/2023,August,2023,8:36 am,Debit,"Paid ₹44.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 28, 2023, 8:36:20 AM GMT+05:30"
"₹1,200.00",G Pramila,,Evening,27/08/2023,August,2023,6:47 pm,Debit,"Paid ₹1200.00 to G Pramila using Bank Account XXXXXX7517 Aug 27, 2023, 6:47:38 PM GMT+05:30"
₹200.00,M Chalapathi,,Morning,27/08/2023,August,2023,11:25 am,Debit,"Paid ₹200.00 to M Chalapathi using Bank Account XXXXXX7517 Aug 27, 2023, 11:25:15 AM GMT+05:30"
₹10.00,Irfana Begum,,Night,26/08/2023,August,2023,11:40 pm,Debit,"Paid ₹10.00 to Irfana Begum using Bank Account XXXXXX7517 Aug 26, 2023, 11:40:49 PM GMT+05:30"
₹494.00,Chandigarh Dhaba,Food,Night,26/08/2023,August,2023,11:32 pm,Debit,"Paid ₹494.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 Aug 26, 2023, 11:32:48 PM GMT+05:30"
₹903.00,VIVASVAN FOODS AND BEVERAGES PVT LTD,Food,Evening,26/08/2023,August,2023,5:50 pm,Debit,"Paid ₹903.00 to VIVASVAN FOODS AND BEVERAGES PVT LTD using Bank Account XXXXXX7517 Aug 26, 2023, 5:50:56 PM GMT+05:30"
₹40.00,RAHUL KUMAR,,Evening,26/08/2023,August,2023,4:53 pm,Debit,"Paid ₹40.00 to RAHUL KUMAR using Bank Account XXXXXX7517 Aug 26, 2023, 4:53:56 PM GMT+05:30"
₹699.00,LIFE STYLE INTERNATIONAL PVT LTD,,Evening,26/08/2023,August,2023,4:19 pm,Debit,"Paid ₹699.00 to LIFE STYLE INTERNATIONAL PVT LTD using Bank Account XXXXXX7517 Aug 26, 2023, 4:19:43 PM GMT+05:30"
₹50.00,Sri Subham Food Court,Food,Night,25/08/2023,August,2023,8:25 pm,Debit,"Paid ₹50.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Aug 25, 2023, 8:25:48 PM GMT+05:30"
₹44.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Evening,25/08/2023,August,2023,4:20 pm,Debit,"Paid ₹44.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 25, 2023, 4:20:24 PM GMT+05:30"
₹44.00,,Commute,Afternoon,25/08/2023,August,2023,12:36 pm,Debit,"Sent ₹44.00 using Bank Account XXXXXX7517 Aug 25, 2023, 12:36:21 PM GMT+05:30"
₹45.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Evening,24/08/2023,August,2023,5:41 pm,Debit,"Paid ₹45.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 24, 2023, 5:41:02 PM GMT+05:30"
₹44.00,Rapido,Commute,Morning,24/08/2023,August,2023,8:37 am,Debit,"Paid ₹44.00 to Rapido using Bank Account XXXXXX7517 Aug 24, 2023, 8:37:10 AM GMT+05:30"
₹30.00,AMAN GOYAL,Commute,Night,23/08/2023,August,2023,8:11 pm,Debit,"Paid ₹30.00 to AMAN GOYAL using Bank Account XXXXXX7517 Aug 23, 2023, 8:11:34 PM GMT+05:30"
₹28.00,Burfi Ghar Kondapur 1,Food,Night,23/08/2023,August,2023,7:53 pm,Debit,"Paid ₹28.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Aug 23, 2023, 7:53:22 PM GMT+05:30"
₹80.00,Sri Subham Food Court,Food,Night,23/08/2023,August,2023,7:37 pm,Debit,"Paid ₹80.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Aug 23, 2023, 7:37:48 PM GMT+05:30"
₹39.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Afternoon,23/08/2023,August,2023,3:42 pm,Debit,"Paid ₹39.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 23, 2023, 3:42:38 PM GMT+05:30"
₹39.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Morning,23/08/2023,August,2023,8:29 am,Debit,"Paid ₹39.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 23, 2023, 8:29:56 AM GMT+05:30"
₹40.00,,Commute,Morning,22/08/2023,August,2023,11:18 am,Debit,"Sent ₹40.00 using Bank Account XXXXXX7517 Aug 22, 2023, 11:18:15 AM GMT+05:30"
₹39.00,Rapido,Commute,Morning,22/08/2023,August,2023,8:17 am,Debit,"Paid ₹39.00 to Rapido using Bank Account XXXXXX7517 Aug 22, 2023, 8:17:38 AM GMT+05:30"
₹799.00,Amazon India,,Night,21/08/2023,August,2023,10:09 pm,Debit,"Paid ₹799.00 to Amazon India using Bank Account XXXXXX7517 Aug 21, 2023, 10:09:44 PM GMT+05:30"
₹45.00,,Commute,Evening,21/08/2023,August,2023,6:15 pm,Debit,"Paid ₹45.00 using Bank Account XXXXXX7517 Aug 21, 2023, 6:15:26 PM GMT+05:30"
₹45.00,Vishal Kumar Singh,Commute,Morning,21/08/2023,August,2023,8:41 am,Debit,"Paid ₹45.00 to Vishal Kumar Singh using Bank Account XXXXXX7517 Aug 21, 2023, 8:41:44 AM GMT+05:30"
₹100.00,Sri Subham Food Court,Food,Afternoon,20/08/2023,August,2023,12:36 pm,Debit,"Paid ₹100.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Aug 20, 2023, 12:36:45 PM GMT+05:30"
₹411.00,Chandigarh Dhaba,Food,Night,19/08/2023,August,2023,8:12 pm,Debit,"Paid ₹411.00 to Chandigarh Dhaba using Bank Account XXXXXX7517 Aug 19, 2023, 8:12:41 PM GMT+05:30"
"₹2,259.67",SMARTBAZAAR,Grocery,Evening,19/08/2023,August,2023,6:04 pm,Debit,"Paid ₹2259.67 to SMARTBAZAAR using Bank Account XXXXXX7517 Aug 19, 2023, 6:04:48 PM GMT+05:30"
₹20.00,SURENDER REDDY K,,Afternoon,19/08/2023,August,2023,12:25 pm,Debit,"Paid ₹20.00 to SURENDER REDDY K using Bank Account XXXXXX7517 Aug 19, 2023, 12:25:09 PM GMT+05:30"
₹20.00,SURENDER REDDY K,,Afternoon,19/08/2023,August,2023,12:24 pm,Debit,"Paid ₹20.00 to SURENDER REDDY K using Bank Account XXXXXX7517 Aug 19, 2023, 12:24:48 PM GMT+05:30"
₹440.00,Sandhya Fuel Station,,Evening,18/08/2023,August,2023,6:27 pm,Debit,"Paid ₹440.00 to Sandhya Fuel Station using Bank Account XXXXXX7517 Aug 18, 2023, 6:27:11 PM GMT+05:30"
₹50.00,,,Evening,17/08/2023,August,2023,4:36 pm,Debit,"Sent ₹50.00 using Bank Account XXXXXX7517 Aug 17, 2023, 4:36:41 PM GMT+05:30"
₹44.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Afternoon,17/08/2023,August,2023,12:34 pm,Debit,"Paid ₹44.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 17, 2023, 12:34:30 PM GMT+05:30"
₹913.00,Swiggy,Food,Morning,16/08/2023,August,2023,11:43 am,Debit,"Paid ₹913.00 to Swiggy using Bank Account XXXXXX7517 Aug 16, 2023, 11:43:58 AM GMT+05:30"
"₹4,599.00",AMAZON SELLER SERVICES PRIVATE LIMITED,,Night,15/08/2023,August,2023,9:08 pm,Debit,"Paid ₹4599.00 to AMAZON SELLER SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 15, 2023, 9:08:03 PM GMT+05:30"
₹500.00,SRINIDHI HOSPITALS  OP,,Morning,15/08/2023,August,2023,11:50 am,Debit,"Paid ₹500.00 to SRINIDHI HOSPITALS  OP using Bank Account XXXXXX7517 Aug 15, 2023, 11:50:10 AM GMT+05:30"
₹70.00,Bappanadu Jagadesh Rao,,Night,14/08/2023,August,2023,8:26 pm,Debit,"Paid ₹70.00 to Bappanadu Jagadesh Rao using Bank Account XXXXXX7517 Aug 14, 2023, 8:26:53 PM GMT+05:30"
₹100.00,B KASHINATH,,Night,14/08/2023,August,2023,8:19 pm,Debit,"Paid ₹100.00 to B KASHINATH using Bank Account XXXXXX7517 Aug 14, 2023, 8:19:31 PM GMT+05:30"
₹700.00,,,Night,14/08/2023,August,2023,8:13 pm,,"Paid ₹700.00 to Manaswini Medical Aug 14, 2023, 8:13:55 PM GMT+05:30"
₹185.00,Swiggy,Food,Afternoon,14/08/2023,August,2023,1:40 pm,Debit,"Paid ₹185.00 to Swiggy using Bank Account XXXXXX7517 Aug 14, 2023, 1:40:30 PM GMT+05:30"
"₹5,149.00",SMARTBAZAAR,,Night,13/08/2023,August,2023,9:36 pm,Debit,"Paid ₹5149.00 to SMARTBAZAAR using Bank Account XXXXXX7517 Aug 13, 2023, 9:36:51 PM GMT+05:30"
₹73.00,Burfi Ghar Kondapur 1,Food,Afternoon,13/08/2023,August,2023,3:54 pm,Debit,"Paid ₹73.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Aug 13, 2023, 3:54:16 PM GMT+05:30"
"₹1,171.50",DMART READY,,Night,12/08/2023,August,2023,9:26 pm,Debit,"Paid ₹1171.50 to DMART READY using Bank Account XXXXXX7517 Aug 12, 2023, 9:26:13 PM GMT+05:30"
"₹1,385.00",Flipkart,,Afternoon,12/08/2023,August,2023,3:48 pm,Debit,"Paid ₹1385.00 to Flipkart using Bank Account XXXXXX7517 Aug 12, 2023, 3:48:17 PM GMT+05:30"
₹25.00,SYED SAFIULLA ALI,,Night,11/08/2023,August,2023,7:41 pm,Debit,"Paid ₹25.00 to SYED SAFIULLA ALI using Bank Account XXXXXX7517 Aug 11, 2023, 7:41:21 PM GMT+05:30"
₹46.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Evening,11/08/2023,August,2023,4:34 pm,Debit,"Paid ₹46.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 11, 2023, 4:34:56 PM GMT+05:30"
₹39.00,Rapido,Commute,Morning,11/08/2023,August,2023,8:13 am,Debit,"Paid ₹39.00 to Rapido using Bank Account XXXXXX7517 Aug 11, 2023, 8:13:08 AM GMT+05:30"
₹120.00,Sri Swetha Foods,Food,Night,10/08/2023,August,2023,7:29 pm,Debit,"Paid ₹120.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Aug 10, 2023, 7:29:06 PM GMT+05:30"
₹36.00,ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED,Commute,Afternoon,10/08/2023,August,2023,3:18 pm,Debit,"Paid ₹36.00 to ROPPEN TRANSPORTATION SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 10, 2023, 3:18:07 PM GMT+05:30"
₹50.00,,,Evening,09/08/2023,August,2023,6:00 pm,Debit,"Paid ₹50.00 using Bank Account XXXXXX7517 Aug 9, 2023, 6:00:06 PM GMT+05:30"
₹120.00,Sri Swetha Foods,Food,Night,08/08/2023,August,2023,8:10 pm,Debit,"Paid ₹120.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Aug 8, 2023, 8:10:01 PM GMT+05:30"
₹46.00,,,Afternoon,08/08/2023,August,2023,3:57 pm,Debit,"Sent ₹46.00 using Bank Account XXXXXX7517 Aug 8, 2023, 3:57:09 PM GMT+05:30"
₹44.00,Rapido,Commute,Morning,08/08/2023,August,2023,8:29 am,Debit,"Paid ₹44.00 to Rapido using Bank Account XXXXXX7517 Aug 8, 2023, 8:29:44 AM GMT+05:30"
₹30.00,AMAN GOYAL,,Night,07/08/2023,August,2023,8:12 pm,Debit,"Paid ₹30.00 to AMAN GOYAL using Bank Account XXXXXX7517 Aug 7, 2023, 8:12:00 PM GMT+05:30"
₹60.00,Sri Swetha Foods,Food,Night,07/08/2023,August,2023,7:50 pm,Debit,"Paid ₹60.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Aug 7, 2023, 7:50:24 PM GMT+05:30"
₹49.00,,,Evening,07/08/2023,August,2023,5:50 pm,Debit,"Paid ₹49.00 using Bank Account XXXXXX7517 Aug 7, 2023, 5:50:07 PM GMT+05:30"
₹36.00,,,Morning,07/08/2023,August,2023,8:29 am,Debit,"Paid ₹36.00 using Bank Account XXXXXX7517 Aug 7, 2023, 8:29:57 AM GMT+05:30"
₹140.00,Sri Subham Food Court,Food,Night,06/08/2023,August,2023,10:35 pm,Debit,"Paid ₹140.00 to Sri Subham Food Court using Bank Account XXXXXX7517 Aug 6, 2023, 10:35:50 PM GMT+05:30"
"₹2,930.00",Suresh Kumar,,Night,06/08/2023,August,2023,7:08 pm,Debit,"Paid ₹2930.00 to Suresh Kumar using Bank Account XXXXXX7517 Aug 6, 2023, 7:08:44 PM GMT+05:30"
₹301.95,Vijetha Supermarkets Vj77 Ragavendhra Colony,Grocery,Evening,06/08/2023,August,2023,6:30 pm,Debit,"Paid ₹301.95 to Vijetha Supermarkets Vj77 Ragavendhra Colony using Bank Account XXXXXX7517 Aug 6, 2023, 6:30:19 PM GMT+05:30"
"₹8,342.00",IKEA INDIA PVT LTD,Set-up,Afternoon,05/08/2023,August,2023,2:49 pm,Debit,"Paid ₹8342.00 to IKEA INDIA PVT LTD using Bank Account XXXXXX7517 Aug 5, 2023, 2:49:21 PM GMT+05:30"
₹100.00,Dakarapu Surya Vara Prasad,,Morning,05/08/2023,August,2023,11:45 am,Debit,"Paid ₹100.00 to Dakarapu Surya Vara Prasad using Bank Account XXXXXX7517 Aug 5, 2023, 11:45:35 AM GMT+05:30"
₹200.00,,,Morning,05/08/2023,August,2023,9:50 am,Debit,"Paid ₹200.00 using Bank Account XXXXXX7517 Aug 5, 2023, 9:50:33 AM GMT+05:30"
"₹11,990.00",AMAZON SELLER SERVICES PRIVATE LIMITED,Set-up,Morning,05/08/2023,August,2023,9:49 am,Debit,"Paid ₹11,990.00 to AMAZON SELLER SERVICES PRIVATE LIMITED using Bank Account XXXXXX7517 Aug 5, 2023, 9:49:56 AM GMT+05:30"
₹226.00,Swiggy,Food,Night,04/08/2023,August,2023,8:22 pm,Debit,"Paid ₹226.00 to Swiggy using Bank Account XXXXXX7517 Aug 4, 2023, 8:22:47 PM GMT+05:30"
₹226.00,,,Night,04/08/2023,August,2023,8:22 pm,,"Paid ₹226.00 to SWIGGY Aug 4, 2023, 8:22:15 PM GMT+05:30"
₹666.00,BIKANERVALA BOUTIQUE,Food,Afternoon,04/08/2023,August,2023,3:43 pm,Debit,"Paid ₹666.00 to BIKANERVALA BOUTIQUE using Bank Account XXXXXX7517 Aug 4, 2023, 3:43:46 PM GMT+05:30"
"₹2,017.00",,,Afternoon,04/08/2023,August,2023,12:29 pm,Debit,"Paid ₹2017.00 using Bank Account XXXXXX7517 Aug 4, 2023, 12:29:34 PM GMT+05:30"
₹47.00,Burfi Ghar Kondapur 1,Food,Afternoon,04/08/2023,August,2023,12:18 pm,Debit,"Paid ₹47.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Aug 4, 2023, 12:18:13 PM GMT+05:30"
₹135.00,Burfi Ghar Kondapur 1,Food,Night,03/08/2023,August,2023,8:54 pm,Debit,"Paid ₹135.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Aug 3, 2023, 8:54:54 PM GMT+05:30"
₹68.00,Burfi Ghar Kondapur 1,Food,Evening,03/08/2023,August,2023,4:04 pm,Debit,"Paid ₹68.00 to Burfi Ghar Kondapur 1 using Bank Account XXXXXX7517 Aug 3, 2023, 4:04:13 PM GMT+05:30"
₹50.00,Pipada Siyaram,,Morning,03/08/2023,August,2023,7:53 am,Debit,"Paid ₹50.00 to Pipada Siyaram using Bank Account XXXXXX7517 Aug 3, 2023, 7:53:06 AM GMT+05:30"
₹100.00,Sri Swetha Foods,Food,Night,02/08/2023,August,2023,8:22 pm,Debit,"Paid ₹100.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Aug 2, 2023, 8:22:11 PM GMT+05:30"
₹80.00,Sri Swetha Foods,Food,Afternoon,02/08/2023,August,2023,2:53 pm,Debit,"Paid ₹80.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Aug 2, 2023, 2:53:32 PM GMT+05:30"
₹1.00,,,Night,01/08/2023,August,2023,8:07 pm,Debit,"Paid ₹1.00 using Bank Account XXXXXX7517 Aug 1, 2023, 8:07:25 PM GMT+05:30"
"₹4,773.00",DUNES INN,,Night,01/08/2023,August,2023,7:41 pm,Debit,"Paid ₹4773.00 to DUNES INN using Bank Account XXXXXX7517 Aug 1, 2023, 7:41:45 PM GMT+05:30"
"₹4,000.00",,,Afternoon,01/08/2023,August,2023,3:18 pm,Debit,"Sent ₹4000.00 using Bank Account XXXXXX7517 Aug 1, 2023, 3:18:02 PM GMT+05:30"
₹100.00,Sri Swetha Foods,Food,Night,31/07/2023,July,2023,7:49 pm,Debit,"Paid ₹100.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Jul 31, 2023, 7:49:59 PM GMT+05:30"
₹80.00,Sri Swetha Foods,Food,Afternoon,31/07/2023,July,2023,2:48 pm,Debit,"Paid ₹80.00 to Sri Swetha Foods using Bank Account XXXXXX7517 Jul 31, 2023, 2:48:28 PM GMT+05:30"
₹223.00,Swiggy,Food,Night,30/07/2023,July,2023,8:18 pm,Debit,"Paid ₹223.00 to Swiggy using Bank Account XXXXXX7517 Jul 30, 2023, 8:18:18 PM GMT+05:30"
₹142.50,Rds120 Masjid Banda,,Evening,30/07/2023,July,2023,5:26 pm,Debit,"Paid ₹142.50 to Rds120 Masjid Banda using Bank Account XXXXXX7517 Jul 30, 2023, 5:26:11 PM GMT+05:30"
₹10.00,Suresh Kumar Tatineni,,Afternoon,30/07/2023,July,2023,2:05 pm,Debit,"Paid ₹10.00 to Suresh Kumar Tatineni using Bank Account XXXXXX7517 Jul 30, 2023, 2:05:59 PM GMT+05:30"
